matrix,method,variant,repeat,k,sweeps,threads,finite,objective,masked_residual_norm,relative_masked_residual,checksum,t_factor,t_objective,factor_status,factor_path,factor_source,rhs_id,nrhs,restart,maxiter,tol,iterations,converged,solver_status,true_rel_residual,least_squares_rel_residual,nan_solution,nan_residual,breakdown,stagnated,solver_factor_path,solver_source,outcome
ML_Geer,parilu,async,1,0,1,16,1,319.9632701135416,25.296769363440127,0.016229329236142242,8669832.095079206,0.4998552939,0.4925938651,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t16/Janna__ML_Geer_k0_t16/factors/ML_Geer_mtx_k0_parilu_async_t16_s1_r1_000001.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,1282,1,converged,9.999281688312503e-09,9.99928168854698e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t16/Janna__ML_Geer_k0_t16/factors/ML_Geer_mtx_k0_parilu_async_t16_s1_r1_000001.bin,unimodular_direct,converged
ML_Geer,parilu,async,1,0,1,32,1,827.533473756803,40.682514026466045,0.02610016736934442,8646730.543294607,0.249511593,0.242128361,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t32/Janna__ML_Geer_k0_t32/factors/ML_Geer_mtx_k0_parilu_async_t32_s1_r1_000001.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,1171,1,converged,9.99904811048986e-09,9.99904811074467e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t32/Janna__ML_Geer_k0_t32/factors/ML_Geer_mtx_k0_parilu_async_t32_s1_r1_000001.bin,unimodular_direct,converged
ML_Geer,parilu,async,1,0,1,64,1,1512.3384932639392,54.99706343549516,0.03528377227511197,8597621.266028494,0.363081447,0.2247618571,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_parilu_async_t64_s1_r1_000011.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,937,1,converged,9.982093412877842e-09,9.982093412017582e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_parilu_async_t64_s1_r1_000011.bin,unimodular_direct,converged
ML_Geer,parilu,async,1,0,1,128,1,2446.509872441956,69.9501232656806,0.044877018257839726,8536627.286094747,1.39784881,0.7880768371,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t128/Janna__ML_Geer_k0_t128/factors/ML_Geer_mtx_k0_parilu_async_t128_s1_r1_000001.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,456,1,converged,9.970871542936956e-09,9.970871542395932e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t128/Janna__ML_Geer_k0_t128/factors/ML_Geer_mtx_k0_parilu_async_t128_s1_r1_000001.bin,unimodular_direct,converged
ML_Geer,parilu,async,1,0,2,2,1,0.3233858002311797,0.8042211141609995,0.0005159539960560853,8692808.543797076,6.155051043,3.729720657,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t2/Janna__ML_Geer_k0_t2/factors/ML_Geer_mtx_k0_parilu_async_t2_s2_r1_000002.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,4.159883712287736e-08,4.1598837122535775e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t2/Janna__ML_Geer_k0_t2/factors/ML_Geer_mtx_k0_parilu_async_t2_s2_r1_000002.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,2,4,1,0.4115740256796241,0.9072750692922451,0.0005820690221640778,8692652.879853416,3.111995249,1.859970393,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t4/Janna__ML_Geer_k0_t4/factors/ML_Geer_mtx_k0_parilu_async_t4_s2_r1_000002.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,3.880033387761069e-08,3.880033387823768e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t4/Janna__ML_Geer_k0_t4/factors/ML_Geer_mtx_k0_parilu_async_t4_s2_r1_000002.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,2,8,1,0.7000943111966916,1.1832956614445027,0.0007591520718466178,8692547.289604621,1.621260109,0.934825212,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t8/Janna__ML_Geer_k0_t8/factors/ML_Geer_mtx_k0_parilu_async_t8_s2_r1_000002.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,3.92064790864962e-08,3.920647908678535e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t8/Janna__ML_Geer_k0_t8/factors/ML_Geer_mtx_k0_parilu_async_t8_s2_r1_000002.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,2,16,1,2.0254442915703295,2.012681937897953,0.0012912509636503482,8692007.727220261,0.9390742229,0.5049078411,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t16/Janna__ML_Geer_k0_t16/factors/ML_Geer_mtx_k0_parilu_async_t16_s2_r1_000002.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,3.1601029412579186e-08,3.160102941284034e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t16/Janna__ML_Geer_k0_t16/factors/ML_Geer_mtx_k0_parilu_async_t16_s2_r1_000002.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,2,32,1,9.554055079032258,4.37128243860592,0.002804428536350246,8688616.886147376,0.481532265,0.242810929,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t32/Janna__ML_Geer_k0_t32/factors/ML_Geer_mtx_k0_parilu_async_t32_s2_r1_000002.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,3.1932199505356954e-08,3.1932199505459736e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t32/Janna__ML_Geer_k0_t32/factors/ML_Geer_mtx_k0_parilu_async_t32_s2_r1_000002.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,2,64,1,41.90855554905632,9.155168545587385,0.005873566003785763,8679037.606394581,0.792629361,0.2859350661,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_parilu_async_t64_s2_r1_000012.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,1.209492598559609e-08,1.2094925985312223e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_parilu_async_t64_s2_r1_000012.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,2,128,1,162.51388176951957,18.028526382903262,0.0115663342661248,8650074.836995877,2.975064277,1.081010548,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t128/Janna__ML_Geer_k0_t128/factors/ML_Geer_mtx_k0_parilu_async_t128_s2_r1_000002.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,669,1,converged,9.995685409606136e-09,9.995685409754959e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t128/Janna__ML_Geer_k0_t128/factors/ML_Geer_mtx_k0_parilu_async_t128_s2_r1_000002.bin,unimodular_direct,converged
ML_Geer,parilu,async,1,0,3,2,1,0.0019437106746819728,0.06234918884287065,4.000058263565376e-05,8693820.31343763,9.248220101,3.705310516,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t2/Janna__ML_Geer_k0_t2/factors/ML_Geer_mtx_k0_parilu_async_t2_s3_r1_000003.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,5.273693814836376e-08,5.2736938148650707e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t2/Janna__ML_Geer_k0_t2/factors/ML_Geer_mtx_k0_parilu_async_t2_s3_r1_000003.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,3,4,1,0.004510464784671962,0.09497857426464097,6.093420586535493e-05,8693804.557533128,4.660762417,1.883064445,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t4/Janna__ML_Geer_k0_t4/factors/ML_Geer_mtx_k0_parilu_async_t4_s3_r1_000003.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,5.33396556191112e-08,5.333965561890672e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t4/Janna__ML_Geer_k0_t4/factors/ML_Geer_mtx_k0_parilu_async_t4_s3_r1_000003.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,3,8,1,0.02347056185791269,0.21665900331125265,0.00013899918389557515,8693780.623915056,2.388142909,0.9352383851,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t8/Janna__ML_Geer_k0_t8/factors/ML_Geer_mtx_k0_parilu_async_t8_s3_r1_000003.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,5.248632637799351e-08,5.248632637850836e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t8/Janna__ML_Geer_k0_t8/factors/ML_Geer_mtx_k0_parilu_async_t8_s3_r1_000003.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,3,16,1,0.12577277159137382,0.5015431618343008,0.0003217687200527851,8693640.065251218,1.352797097,0.4906189269,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t16/Janna__ML_Geer_k0_t16/factors/ML_Geer_mtx_k0_parilu_async_t16_s3_r1_000003.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,5.251675833290108e-08,5.251675833325242e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t16/Janna__ML_Geer_k0_t16/factors/ML_Geer_mtx_k0_parilu_async_t16_s3_r1_000003.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,3,32,1,0.6589551113010149,1.1480027101893229,0.000736509618282435,8692861.172823267,0.7022045108,0.2445310319,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t32/Janna__ML_Geer_k0_t32/factors/ML_Geer_mtx_k0_parilu_async_t32_s3_r1_000003.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,4.661577192691427e-08,4.661577192698585e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t32/Janna__ML_Geer_k0_t32/factors/ML_Geer_mtx_k0_parilu_async_t32_s3_r1_000003.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,3,64,1,2.688845579956828,2.318984941717745,0.0014877619182149715,8690260.733505761,1.172104098,0.337167399,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_parilu_async_t64_s3_r1_000013.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,3.457211897556725e-08,3.4572118975570374e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_parilu_async_t64_s3_r1_000013.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,3,128,1,21.44977482055988,6.54977477789273,0.004202056387746814,8677728.55631199,6.07553453,0.4637445069,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t128/Janna__ML_Geer_k0_t128/factors/ML_Geer_mtx_k0_parilu_async_t128_s3_r1_000003.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,1331,1,converged,9.995283077030063e-09,9.995283076873291e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t128/Janna__ML_Geer_k0_t128/factors/ML_Geer_mtx_k0_parilu_async_t128_s3_r1_000003.bin,unimodular_direct,converged
ML_Geer,parilu,async,1,0,4,2,1,3.4528382022656434e-05,0.008310039954495578,5.331367513747439e-06,8693892.079920428,12.5045689,3.847159703,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t2/Janna__ML_Geer_k0_t2/factors/ML_Geer_mtx_k0_parilu_async_t2_s4_r1_000004.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,4.347643262246481e-08,4.347643262184944e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t2/Janna__ML_Geer_k0_t2/factors/ML_Geer_mtx_k0_parilu_async_t2_s4_r1_000004.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,4,4,1,0.00019460874433495687,0.019728595709525648,1.2657026299942404e-05,8693889.74032879,6.176806863,1.870358393,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t4/Janna__ML_Geer_k0_t4/factors/ML_Geer_mtx_k0_parilu_async_t4_s4_r1_000004.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,5.0025702318389367e-08,5.002570231915449e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t4/Janna__ML_Geer_k0_t4/factors/ML_Geer_mtx_k0_parilu_async_t4_s4_r1_000004.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,4,8,1,0.0020666638029692977,0.06429096053053333,4.124634060449698e-05,8693883.608066216,3.165666907,0.9433993769,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t8/Janna__ML_Geer_k0_t8/factors/ML_Geer_mtx_k0_parilu_async_t8_s4_r1_000004.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,5.2890779267085204e-08,5.2890779266926e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t8/Janna__ML_Geer_k0_t8/factors/ML_Geer_mtx_k0_parilu_async_t8_s4_r1_000004.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,4,16,1,0.01701300272217505,0.18446139282882504,0.00011834256906745403,8693836.620897043,1.776545551,0.488516707,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t16/Janna__ML_Geer_k0_t16/factors/ML_Geer_mtx_k0_parilu_async_t16_s4_r1_000004.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,4.7360111702556345e-08,4.7360111702835e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t16/Janna__ML_Geer_k0_t16/factors/ML_Geer_mtx_k0_parilu_async_t16_s4_r1_000004.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,4,32,1,0.08574992643330481,0.4141254071734909,0.0002656852138511986,8693600.691056529,0.9178887766,0.242991531,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t32/Janna__ML_Geer_k0_t32/factors/ML_Geer_mtx_k0_parilu_async_t32_s4_r1_000004.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,4.820145328195293e-08,4.820145328189284e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t32/Janna__ML_Geer_k0_t32/factors/ML_Geer_mtx_k0_parilu_async_t32_s4_r1_000004.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,4,64,1,0.36352661437032285,0.8526741632890291,0.000547039407615798,8692626.958542978,1.558830208,0.1461857849,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_parilu_async_t64_s4_r1_000014.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,4.332413502111282e-08,4.3324135020490466e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_parilu_async_t64_s4_r1_000014.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,4,128,1,4.128290177301315,2.873426587648035,0.001843468051466747,8686365.832930254,7.785730864,1.382776004,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t128/Janna__ML_Geer_k0_t128/factors/ML_Geer_mtx_k0_parilu_async_t128_s4_r1_000004.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,1969,1,converged,9.99025404279166e-09,9.990254042655671e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t128/Janna__ML_Geer_k0_t128/factors/ML_Geer_mtx_k0_parilu_async_t128_s4_r1_000004.bin,unimodular_direct,converged
ML_Geer,parilu,async,1,0,5,2,1,5.623172623742593e-07,0.0010604878710992025,6.803638268481297e-07,8693899.238080906,15.62875988,3.843475314,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t2/Janna__ML_Geer_k0_t2/factors/ML_Geer_mtx_k0_parilu_async_t2_s5_r1_000005.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,5.1353952361006834e-08,5.135395236092384e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t2/Janna__ML_Geer_k0_t2/factors/ML_Geer_mtx_k0_parilu_async_t2_s5_r1_000005.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,5,4,1,1.1617694550774154e-05,0.0048203100628018015,3.092505525332516e-06,8693898.858254978,7.719425506,1.921387123,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t4/Janna__ML_Geer_k0_t4/factors/ML_Geer_mtx_k0_parilu_async_t4_s5_r1_000005.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,5.532573889036216e-08,5.532573889044743e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t4/Janna__ML_Geer_k0_t4/factors/ML_Geer_mtx_k0_parilu_async_t4_s5_r1_000005.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,5,8,1,0.00021904965035862768,0.020930821787910177,1.3428323320603652e-05,8693897.020830201,3.934215337,0.933061878,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t8/Janna__ML_Geer_k0_t8/factors/ML_Geer_mtx_k0_parilu_async_t8_s5_r1_000005.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,5.485694528240902e-08,5.4856945282199375e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t8/Janna__ML_Geer_k0_t8/factors/ML_Geer_mtx_k0_parilu_async_t8_s5_r1_000005.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,5,16,1,0.0030088094740365287,0.07757331337562588,4.976773218049618e-05,8693880.507359682,2.207380888,0.488849934,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t16/Janna__ML_Geer_k0_t16/factors/ML_Geer_mtx_k0_parilu_async_t16_s5_r1_000005.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,5.3065324650489616e-08,5.306532465041179e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t16/Janna__ML_Geer_k0_t16/factors/ML_Geer_mtx_k0_parilu_async_t16_s5_r1_000005.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,5,32,1,0.015885293415717153,0.17824305549286992,0.00011435314881869826,8693794.672747025,1.13793556,0.2427601709,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t32/Janna__ML_Geer_k0_t32/factors/ML_Geer_mtx_k0_parilu_async_t32_s5_r1_000005.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,4.922719992330609e-08,4.922719992290883e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t32/Janna__ML_Geer_k0_t32/factors/ML_Geer_mtx_k0_parilu_async_t32_s5_r1_000005.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,5,64,1,0.06512360841112874,0.36089779276445766,0.00023153664466879972,8693408.50853797,1.935949788,0.1275432659,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_parilu_async_t64_s5_r1_000015.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,4.9760039692898566e-08,4.9760039692420674e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_parilu_async_t64_s5_r1_000015.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,0,5,128,1,0.7139030873320469,1.194908437774248,0.0007666023342771006,8690596.424501387,8.634168594,1.664218293,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t128/Janna__ML_Geer_k0_t128/factors/ML_Geer_mtx_k0_parilu_async_t128_s5_r1_000005.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,2000,0,maxiter,2.2573779104354793e-08,2.2573779104218897e-08,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t128/Janna__ML_Geer_k0_t128/factors/ML_Geer_mtx_k0_parilu_async_t128_s5_r1_000005.bin,unimodular_direct,maxiter
ML_Geer,parilu,async,1,1,1,2,1,369.3045223438479,27.17736272502716,0.017435837798006757,8967549.519802172,10.38547069,13.30973767,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t2/Janna__ML_Geer_k1_t2/factors/ML_Geer_mtx_k1_parilu_async_t2_s1_r1_000001.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,98,1,converged,9.547996361940207e-09,9.547996362408732e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t2/Janna__ML_Geer_k1_t2/factors/ML_Geer_mtx_k1_parilu_async_t2_s1_r1_000001.bin,unimodular_direct,converged
ML_Geer,parilu,async,1,1,1,4,1,378.0990407071861,27.499056009513712,0.017642222500811384,8966398.931315394,5.369719325,6.610020225,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t4/Janna__ML_Geer_k1_t4/factors/ML_Geer_mtx_k1_parilu_async_t4_s1_r1_000001.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,98,1,converged,9.375611425110837e-09,9.37561142495308e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t4/Janna__ML_Geer_k1_t4/factors/ML_Geer_mtx_k1_parilu_async_t4_s1_r1_000001.bin,unimodular_direct,converged
ML_Geer,parilu,async,1,1,1,8,1,387.6108845359362,27.84280461936032,0.017862756960509065,8966386.165445752,2.620222881,3.252848809,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t8/Janna__ML_Geer_k1_t8/factors/ML_Geer_mtx_k1_parilu_async_t8_s1_r1_000001.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,99,1,converged,9.661874879810749e-09,9.661874879688514e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t8/Janna__ML_Geer_k1_t8/factors/ML_Geer_mtx_k1_parilu_async_t8_s1_r1_000001.bin,unimodular_direct,converged
